id|tituloPincipal|tituloOriginal|anoLancamento|tempoMinutos|genero|notaMedia|numeroVotos|generoArtista|personagem|nomeArtista|anoNascimento|anoFalecimento|profissao|titulosMaisConhecidos
tt9077876|13 Fanboy|13 Fanboy|2021|101|Horror|4.0|938|actress|Kelsie Voorhees|Hayley Greenbauer|\N|\N|actress|tt9077876,tt6977412,tt9577916,tt7693820
tt9086718|Sorority Scare Game|Sorority Scare Game|2018|96|Horror|6.1|963|actress|\N|Emily Alatalo|\N|\N|actress,stunts,producer|tt8493998,tt6143796,tt6167376,tt14229154
tt9091638|Tabu: Mengusik Gerbang Iblis|Tabu: Mengusik Gerbang Iblis|2019|96|Horror|5.6|62|actress|Keyla|Isel Fricella|\N|\N|actress|tt11379038,tt9091638
tt9093076|The Dead Girl in Apartment 03|The Dead Girl in Apartment 03|2022|72|Horror|3.8|228|actor|Detective Miller|Frank Wihbey|\N|\N|actor,producer,writer|tt3774228,tt4859048,tt1757901,tt3732950
tt9095224|MVB Films Halloween Horror Stories Vol II|MVB Films Halloween Horror Stories Vol II|2018|63|Horror|4.0|10|actress|\N|Chianna|\N|\N|actress,writer,producer|tt3451330,tt6543950,tt6289072,tt5696848
tt9097546|Happy Birthday Hannah|Happy Birthday Hannah|2018|81|Horror|3.2|121|actress|Maria|Maria Kravets|\N|\N|actress|\N
tt9109306|The Final Wish|The Final Wish|2018|95|Horror|4.3|8011|actress|Lisa|Melissa Bolona|1989|\N|actress|tt5039578,tt5360952,tt6684714
tt9118804|The Special|The Special|2020|94|Horror|4.9|1095|actor|Mike|Dave Sheridan|1969|\N|actor,soundtrack,producer|tt0395584,tt0175142,tt0258470,tt0162346
tt9125746|Jaga Pocong|Jaga Pocong|2018|83|Horror|5.6|228|actor|Radit|Zack Lee|\N|\N|actor|tt2265171,tt8237172,tt6116856,tt5147214
tt9129920|Anti Zombie Force|Anti Zombie Force|2018|71|Horror|2.4|22|actress|Pam Jones|Sharon Ford|\N|\N|actress|\N
tt9135870|The Dead and the Damned 3: Ravaged|The Dead and the Damned 3: Ravaged|2018|85|Horror|2.7|90|actor|\N|John Scuderi|\N|\N|actor|tt4145836,tt3369676,tt3449302,tt11718728
tt9137056|Toshimaen: Haunted Park|Eiga: Toshimaen|2019|81|Horror|4.0|67|actress|Ami Sato|Ruka Matsuda|1995|\N|actress|tt7472924,tt7098236,tt6306178,tt6477380
tt9139412|El Ummar|El Ummar|2018|77|Horror|2.8|154|actor|\N|Armagan Baysal|\N|\N|actor|tt9139412
tt9143166|Blood Falls|Blood Falls|2018|99|Horror|5.7|122|actress|Paloma|Remiara Eve|\N|\N|actress|tt9860254,tt8482974,tt14809344,tt12812942
tt9146130|The Returning|The Returning|2018|88|Horror|7.1|30|actress|Maggie|Tissa Biani Azzahra|2002|\N|actress|tt14579998,tt3680174,tt10773028,tt6327432
tt9147564|Hidden Attack of the Dead|Kan-yû|2018|74|Horror|5.9|20|actor|\N|Takumi Anbo|\N|\N||tt9147564
tt9149548|Blood-Red Ox|Blood-Red Ox|2021|94|Horror|5.5|16|actor|Amat|Kaolin Bass|\N|\N|producer,art_department,actor|tt2558816,tt8739582,tt9149548,tt7144186
tt9153006|The Plague 3: The Road's End|The Plague 3: The Road's End|2018|76|Horror|4.6|47|actress|Miranda|Krystal Shenk|\N|\N|actress,producer,writer|tt12345596,tt13129670,tt14779388,tt9247876
tt9154944|Book of Evil|Book of Evil|2018|90|Horror|2.6|73|actor|Father|Shawn M. Essler|\N|\N|actor,sound_department,director|tt1872181,tt6032786,tt10756230,tt6056168
tt9160672|Tujuh Bidadari|Tujuh Bidadari|2018|90|Horror|6.8|12|actress|Darla|Gabriella Desta|\N|\N|actress|tt15140162,tt9530954,tt8520966,tt21030600
tt9162584|Warning: No Trespassing|Warning: No Trespassing|2018|\N|Horror|5.5|11|actor|Deputy|Ron Nix|1943|\N|stunts,actor,camera_department|tt14127532,tt0093822,tt9162584,tt14122826
tt9174800|The Rope Curse|Zong xie|2018|106|Horror|5.2|347|actor|\N|Teng-Hui Huang|1981|\N|actor|tt4997640,tt1604900,tt8293484,tt12999468
tt9177040|Trick|Trick|2019|100|Horror|4.9|5108|actor|Dr. Steven|Jamie Kennedy|1970|\N|actor,writer,producer|tt0120082,tt0328099,tt0362165,tt0117509
tt9178078|Ghoulish|Ghoulish|2018|82|Horror|7.0|11|actress|Mrs. Crawley|Lynna Premo Cuneo|\N|\N|actress,casting_department,location_management|tt15895396,tt9178078,tt15858100,tt3710646
tt9184150|Foster Home Seance|Foster Home Seance|2018|80|Horror|2.8|71|actor|Officer Cortez|J.R. Flores|\N|\N|actor,producer,sound_department|tt3365084,tt1950175,tt4460424,tt5765296
tt9186684|The Curse of Halloween Jack|The Curse of Halloween Jack|2019|81|Horror|2.6|684|actress|Danielle|Tiffany Ceri|\N|\N|actress,producer|tt7016936,tt9766814,tt6321326,tt5705536
tt9191700|Know Fear|Know Fear|2021|77|Horror|3.9|660|actor|Donald|David Alan Basche|1968|\N|actor,director,producer|tt3958780,tt1830888,tt7317324,tt4370596
tt9191844|Fear Pharm|Fear PHarm|2020|79|Horror|4.4|982|actress|Melanie|Tiana Tuttle|\N|\N|actress,producer|tt11334312,tt9191844,tt11094812
tt9203084|Limbo|Limbo|2020|45|Horror|3.6|10|actress|Brittany|Ashley Cantu|\N|\N|actress|\N
tt9208638|Carnivale' Creepshow|Carnivale' Creepshow|2014|74|Horror|1.5|31|actor|T.V.|Wade Blevins|\N|\N|actor,stunts,set_decorator|tt2381999,tt9208638,tt8212308
tt9209288|All Souls Night|All Souls Night|2018|91|Horror|5.5|14|actress|Sheila|Andi Eigenmann|\N|\N|actress,producer|tt4003340,tt1722607,tt8658676,tt5242754
tt9209750|Magic House|Magic House|2009|85|Horror|7.8|5|actor|Bob|Abdul Ahmed|\N|\N|actor|tt9209750,tt1159575,tt1159574
tt9211200|Project Dead Zone|Project Dead Zone|2018|48|Horror|8.2|7|actress|Michelle|Stephanie Altholz|\N|\N|actress|tt5106480,tt3993272,tt9211200,tt1500910
tt9211466|The Getaway|The Getaway|2017|82|Horror|2.5|16|actor|Adam|Davien Harlis|\N|\N|actor,director,writer|tt19849516,tt12840984,tt13972332,tt3479564
tt9213244|Antrum: The Deadliest Film Ever Made|Antrum: The Deadliest Film Ever Made|2018|95|Horror|4.9|3255|actor|Hanzie|Circus-Szalewski|1963|\N|actor,miscellaneous|tt0320037,tt1637574,tt10640346,tt9213244
tt9215622|Arumi|Arumi|2018|84|Horror|4.6|19|actress|Rasty|Ardina Rasti|\N|\N|actress|tt8571716,tt1631835,tt11656952,tt2022340
tt9221802|Seton Falls Park|Seton Falls Park|2019|\N|Horror|9.2|15|actor|Mat|Matlok|\N|\N|actor,soundtrack|tt9221802,tt12810612,tt0430308,tt1210042
tt9222182|Opera Mortem|Opera Mortem|1973|54|Horror|6.1|9|actress|\N|Amber Toad|\N|\N|actress|tt9222182
tt9226494|The Hollow World|The Hollow World|2018|115|Horror|3.7|67|actor|Kyla Burn|Chloe Addiscott|\N|\N|actor|tt7344844,tt9226494,tt5286898
tt9231494|Lethal Procedures|Lethal Procedures|2020|66|Horror|5.0|6|actor|Ray Thornton|Hassan Johnson|\N|\N|actor,producer|tt2784678,tt1210042,tt0118972,tt0112688
tt9233860|Conjuring Curse|Conjuring Curse|2018|70|Horror|2.6|80|actor|Rick (segment \2017\)|Jamie Wede|\N|\N|actor,director,casting_department|tt13074922,tt3765174,tt7008310,tt9233860
tt9237424|Halloween: The Death of Michael Myers|Halloween: The Death of Michael Myers|1996|70|Horror|4.4|5|actress|Wendy|Joanna Mazur|\N|\N|actress|\N
tt9238880|The Allendale Curse|The Allendale Curse|2019|84|Horror|2.8|5|actress|Lexy|Hannah Dannelly|\N|\N|actress|tt11439124,tt13797216,tt6351510,tt15084456
tt9241412|Dwellers: The Curse of Pastor Stokes|Dwellers: The Curse of Pastor Stokes|2019|93|Horror|3.5|96|actor|Ali|Stan J. Adams|\N|\N|actor,producer,camera_department|tt12499740,tt5932104,tt6051394,tt9241412
tt9248472|Blood Alley - Chillicothe Makes a Movie|Blood Alley - Chillicothe Makes a Movie|2018|72|Horror|6.9|11|actor|Travis|Kazy Richmond|\N|\N|actor|\N
tt9250156|In a Stranger's House|In a Stranger's House|2018|71|Horror|4.6|298|actress|Clara|Emily Kelly|\N|\N|actress|tt9250156
tt9253210|The Fifth Chamber Ouija|The Fifth Chamber Ouija|2008|130|Horror|6.2|9|actress|\N|Nada Kamel|\N|\N||\N
tt9253760|Dongeng Mistis|Dongeng Mistis|2018|88|Horror|6.6|32|actress|Ambar|Putri Ayudya|\N|\N|actress,producer|tt11289634,tt9198814,tt8517144,tt8237172
tt9269262|8 Ball Clown II|8 Ball Clown II|2019|97|Horror|2.4|21|actress|Penny Pounder|Kristen Briscoe|\N|\N|actress|tt5041810,tt14073500,tt8885182,tt9209532
tt9275848|The Bunny Man|The Bunny Man|2021|\N|Horror|6.0|13|actor|Deputy Lincoln 'Link' Brewster|Bobby McGruther|\N|\N|producer,actor,writer|tt9032560,tt9275848,tt8737874,tt4694428
tt9283056|The Tag Along: Devil Fish|Ren mian yu: Hong yi xiao nu hai waizhuan|2018|114|Horror|5.3|491|actor|Chung|Joe Shu-Wei Chang|1980|\N|actor,soundtrack|tt6072398,tt15678308,tt6137132,tt11295966
tt9284340|The Devil's Camera|The Devil's Camera|2018|52|Horror|4.3|9|actress|Meghan Markle|Safiya|\N|\N|actress|tt9284340
tt9284386|Entity Project|Entity Project|2019|87|Horror|4.6|246|actress|Trisha|Sheleah Harris|\N|\N|actress|tt8070158,tt8396536
tt9284486|Virgin Genocide|Virgin Genocide|2018|51|Horror|3.6|24|actress|Fa Mulan|Mao Hanada|\N|\N|actress,editor,director|tt11928530,tt13916884,tt14102170,tt1458902
tt9285338|Dwellers|Dwellers|2021|80|Horror|2.9|142|actor|James|James L. Edwards|1972|\N|actor,producer,writer|tt0126820,tt7453138,tt15267776,tt13330106
tt9297172|The Ungulate|The Ungulate|2019|74|Horror|2.3|59|actor|Scotty|Mathew Amos|\N|\N|special_effects,actor,make_up_department|tt4001250,tt4328144,tt16760880,tt3540596
tt9299568|Hymns of Abarise - Megan|Hymns of Abarise - Megan|2019|\N|Horror|7.8|8|actor|Aldman|Aaron Liburd|\N|\N|actor,producer,writer|tt7661390,tt11677342,tt17374278,tt15090974
tt9311308|Arwah Tumbal Nyai the Trilogy: Part Nyai|Arwah Tumbal Nyai the Trilogy: Part Nyai|2018|99|Horror|5.4|31|actress|Dewi|Dewi Perssik|1985|\N|actress|tt1356839,tt1229807,tt2285387,tt1269391
tt9312704|Just a Child|Just a Child|2019|67|Horror|4.6|14|actor|Anthony|Alfonso Auria|\N|\N|actor|tt9312704
tt9314862|Getaway|Getaway|2020|80|Horror|3.8|235|actress|Kayla|Danielle Carrozza|\N|\N|actress|tt9314862
tt9339936|Desert Shadows|Desert Shadows|2022|\N|Horror|5.5|25|actress|Morgan|Emily Sweet|\N|\N|actress,producer,writer|tt13033790,tt9191844,tt21651560,tt10701458
tt9357288|Doll House|Doll House|2020|85|Horror|2.1|345|actress|Layla|Toyah Willcox|1958|\N|actress,soundtrack,music_department|tt0081613,tt5129792,tt0076240,tt10503736
tt9359204|Wengi: Anak Mayit|Wengi: Anak Mayit|2018|76|Horror|7.0|18|actor|Alex|Demian|\N|\N|actor|\N
tt9361810|Red Letters|Red Letters|2019|86|Horror|2.9|128|actor|Mike Gaston|Mike Capozzi|1978|\N|actor,writer,producer|tt1942919,tt11173006,tt12076518,tt3283594
tt9367472|Felina|Felina|2019|\N|Horror|7.0|11|actor|\N|Zaidi Omar|\N|\N|actor,miscellaneous|tt11202174,tt19495136,tt0112495,tt0244763
tt9367926|Escape Room: Quest of Fear|Quest of fear|2018|111|Horror|3.6|57|actress|Niki|Anastasia Bulankina|\N|\N||tt9367926,tt9207332
tt9371362|The Truth Will Out|The Truth Will Out|2020|89|Horror|4.0|170|actor|Phoebe|Kayla Charlton|\N|\N|actor|tt8694668,tt9371362
tt9372808|Silam|Silam|2018|80|Horror|5.5|86|actor|Baskara|Zidane Khalid|\N|\N|actor|tt21249134,tt14937912,tt9372808,tt10468374
tt9373796|Tusuk Jelangkung di Lubang Buaya|Tusuk Jelangkung di Lubang Buaya|2018|82|Horror|2.3|19|actress|Sisi|Nina Kozok|\N|\N|actress|tt6444398,tt9373796,tt7013254
tt9373960|Bloody Bits: Shorts Compilation Vol. 2|Bloody Bits: Shorts Compilation Vol. 2|2018|\N|Horror|7.9|12|actor|The Hilot (segment \TIK-TIK\)|Isai Rivera Blas|\N|\N|actor,camera_department,miscellaneous|tt0113481,tt0861689,tt0386950,tt0245803
tt9379674|Puppet Master: Blitzkrieg Massacre|Puppet Master: Blitzkrieg Massacre|2018|62|Horror|3.7|74|actor|Nazi Thug #5|Kevin Roundy|1991|\N|actor,producer,miscellaneous|tt5257554,tt4884978,tt4497238,tt15676652
tt9382356|Inside The Boys|Inside The Boys|2018|85|Horror|3.8|15|actor|\N|Qihang Huang|\N|\N|actor|\N
tt9389132|The Demon of Eagle Rock|The Demon of Eagle Rock|2018|60|Horror|2.7|40|actress|Lena|Lena Kane|\N|\N|actress|tt4790338,tt10326910,tt10379158,tt9389132
tt9398252|Deprivation|Deprivation|2019|\N|Horror|5.2|58|actor|James|Dalton Stout|\N|\N|actor,director,writer|tt3528208,tt3467956,tt7230008,tt4032726
tt9398530|The Goocher|The Goocher|2020|86|Horror|3.0|44|actor|Zombie|Johnathan Butts|\N|\N|actor|\N
tt9403860|The House|La Casa|2019|75|Horror|4.5|214|actress|Ghost hanged|Carol Campos|\N|\N|actress,producer|tt9403860
tt9420576|Perjanjian dengan Iblis|Perjanjian dengan Iblis|2019|80|Horror|5.8|34|actress|Lara|Basmalah Gralind|\N|\N|actress|tt9828814,tt9420576,tt13316232,tt10932060
tt9420744|Tembang Lingsir|Tembang Lingsir|2019|90|Horror|5.3|36|actress|Desi|Aisyah Aqilah|\N|\N|actress|tt13968406,tt12224378,tt16311830,tt9420744
tt9423080|Runaway Woods|Runaway Woods|2018|59|Horror|4.1|10|actor|Lesbian|Crimson Bean|\N|\N|actor|\N
tt9425000|Drive-In Grindhouse|Drive-In Grindhouse|2018|\N|Horror|3.8|46|actor|Alpha mutant monk (Segment \Mutant Monks from Outer Space\)|George Bartholomew|\N|\N|actor|tt2312068,tt9425000
tt9425078|Verotika|Verotika|2019|90|Horror|1.9|1753|actress|Drukija (segment \Drukija Contessa of Blood\)|Alice Tate|\N|\N|actress|tt8594276,tt7255502,tt6682754,tt2353868
tt9434008|Strange Battle|Strange Battle|2016|90|Horror|4.0|8|actor|\N|Bailu Huang|\N|\N|actor|tt9434008
tt9436204|Dolls|Dolls|2019|85|Horror|3.7|381|actor|Robert Holbrook|Thomas Downey|1969|\N|actor,art_department,production_designer|tt3401338,tt2202569,tt7830416,tt1458169
tt9440738|Lured|Lured|2019|84|Horror|3.9|142|actor|Villager|Yu Huan Cui|\N|\N|actor|tt9440738
tt9452824|Faces of the Dead|Faces of the Dead|2020|110|Horror|4.8|27|actress|Dr. Boobenstein - A Voluptuous Gothic Nymphet|Rebecca Rinehart|\N|\N|actress,director,writer|tt13133486,tt16245936,tt13467594,tt11452024
tt9461104|Motel Acacia|Motel Acacia|2019|92|Horror|3.7|273|actor|JC|JC Santos|\N|\N|actor,script_department,soundtrack|tt11697536,tt12182460,tt16306388,tt11156674
tt9465812|Reel Dead|Reel Dead|2018|72|Horror|5.4|9|actor|Mike|Tyler Pipkin|\N|\N|actor|\N
tt9469842|Devil's Revenge|Devil's Revenge|2019|98|Horror|2.8|356|actor|Eric|Robert Scott Wilson|\N|\N|actor,producer|tt0092325,tt0901476,tt0058796,tt2737690
tt9471786|Tales of the Creeping Death|Tales of the Creeping Death|2022|100|Horror|6.8|33|actor|Jon|John Solomonides|\N|\N|actor,producer,writer|tt2101486,tt3204734,tt7428178,tt5561526
tt9473050|The House Behind the Wall|The House Behind the Wall|2014|94|Horror|4.8|53|actress|Jess|Elyse Dufour|\N|\N|actress,writer,composer|tt1520211,tt2647544,tt9127488,tt6942194
tt9485052|Don't Drink the Milk|Don't Drink the Milk|2019|\N|Horror|4.4|17|actress|Erica's Mom|Sabrina Michaels|\N|\N|actress|tt9485052,tt13845976,tt9392324
tt9494300|Otlum|Otlum|2018|90|Horror|4.5|19|actor|Fred|Buboy Villar|\N|\N|actor|tt1496702,tt4061876,tt2118570,tt1366419
tt9497120|Semiconductor|Semiconductor|2018|93|Horror|4.7|40|actress|Anna's friend|Natalia Kuzmich|\N|\N|actress|tt9497120,tt15387788
tt9500346|Knifecorp|Knifecorp|2021|87|Horror|5.3|747|actor|Wally Banks|Austin Kulman|\N|\N|actor|tt8364092,tt5701718,tt6877772
tt9500358|Confessions of a Teenage Satanist|Confessions of a Teenage Satanist|2019|84|Horror|5.5|18|actor|Deacon Thomas|Jim Patneaude|1972|\N|actor,writer|tt0460690,tt13821084,tt12597948,tt10572980
tt9500864|Flesher|Flesher|2019|\N|Horror|7.9|8|actress|Barbie (Chelsea Neil)|Erica Mary Gillheeney|\N|\N|actress,producer|tt8263822,tt1934673,tt8558376,tt10223910
tt9536636|A Little Long in the Tooth|A Little Long in the Tooth|2018|67|Horror|6.9|14|actor|Corrupt Cop|Lee Coffman|\N|\N|actor|\N
tt9540232|Anna 2|Anna 2|2019|97|Horror|2.8|164|actor|Jacob|Justin Duncan|\N|\N|actor,camera_department,casting_department|tt7656446,tt2560140,tt0388629,tt12279682
tt9543062|Hosts|Hosts|2020|89|Horror|4.3|2401|actress|Cassie|Jennifer K Preston|\N|\N|actress|tt7462410,tt9543062,tt8814348,tt5932548
tt9546330|Phee Toh Ra Sap|Phee Toh Ra Sap|2018|80|Horror|4.8|35|actor|Title|Thana Vichayasuranan|\N|\N|actor|tt3209074,tt9546330,tt5850160,tt0399040
tt9547812|Satu Suro|Satu Suro|2019|94|Horror|6.1|82|actor|Om Rahardjo|Willem Bevers|\N|\N|actor,miscellaneous|tt8948208,tt15484488,tt8237172,tt21319170
tt9548438|Jasei no in|Jasei no in|1960|78|Horror|5.8|7|actress|\N|Yasuko Mita|\N|\N|actress|tt9043378,tt11956168,tt9043376,tt9548438
tt9551936|Charlotte The Return|Charlotte 2|2019|76|Horror|4.9|1433|actress|Jessica (The Dwelling)|Amanda Lynn Baez|1997|\N|miscellaneous,actress,sound_department|tt5198890,tt15432290,tt2071590,tt9742936
tt9552832|Bunshinsaba vs Sadako|Bunshinsaba vs Sadako|2016|80|Horror|6.6|19|actor|\N|Qinglin Wang|\N|\N|actor|tt5749930,tt9552836,tt9552832
tt9552836|Bunshinsaba vs Sadako 2|Bunshinsaba vs Sadako 2|2017|80|Horror|5.6|26|actor|\N|Qinglin Wang|\N|\N|actor|tt5749930,tt9552836,tt9552832
tt9554958|Ecinni|Ecinni|2018|84|Horror|3.6|35|actress|Emel|Ilke Ketboga|\N|\N|actress|tt10900496,tt9554958
tt9557068|Grotesque|Grotesque|2022|\N|Horror|6.1|82|actress|Lacey Wash|Hudsynn Grace Kennedy|\N|\N|actress|tt16293826,tt9080978,tt18278322,tt14236066
tt9563648|Dokuro: Act 2|Dokuro: Act 2|2010|72|Horror|4.9|8|actress|\N|Saki Shimada|\N|\N|actress|tt9536894,tt9625736,tt9618818,tt9563648
tt9572674|Desert Wolf|Desert Wolf|2019|89|Horror|6.7|27|actor|Deputy Tuttle|John Carr|\N|\N|actor,producer,writer|tt12003124,tt9572674,tt10465950,tt11486756
tt9575498|The Haunting of the Suicide House|The Haunting of the Suicide House|2019|63|Horror|3.5|118|actor|Young Man|Kegan James|\N|\N|actor,writer,camera_department|tt15787202,tt10378316,tt13449996,tt9575498
tt9598958|Aylesbury Dead 2|Aylesbury Dead 2|2019|71|Horror|2.7|9|actor|Scientist 3|Anthony Edmonds|\N|\N|actor,producer|tt15195648,tt9598958,tt6713248,tt15405656
tt9606548|New Chilling Tales: The Anthology|New Chilling Tales: The Anthology|2019|64|Horror|3.9|95|actress|Mrs. WhiteWoman (segment \The Monkey's Paw\ \The Yellow Wallpaper\)|Jane Merrow|1941|\N|actress,writer,producer|tt0063227,tt0060461,tt0065372,tt4952200
tt9609716|House of the Invisibles|Yat lau yat gwai|2007|90|Horror|4.6|6|actress|Chi|Leila Tong|1980|\N|actress|tt1395037,tt0101020,tt0106342,tt9575722
tt9612368|An English Haunting|An English Haunting|2020|89|Horror|4.3|642|actress|Margot Clemonte|Tessa Wood|\N|\N|actress|tt10567228,tt0312315,tt10293308,tt10773920
tt9621286|Kain Kafan Hitam|Kain Kafan Hitam|2019|76|Horror|5.9|35|actor|Bimo|Maxime Bouttier|\N|\N|actor,soundtrack,director|tt8259618,tt9621286,tt14109724,tt7526164
tt9624756|The Movie|The Movie|2022|85|Horror|4.0|64|actor|WalterGustave|Jarrod Pistilli|\N|\N|actor,producer,director|tt1326945,tt1839426,tt9806192
tt9634958|The Haunting|The Haunting|2020|70|Horror|7.3|14|actress|Extra|Rose Bryant|\N|\N|actress|tt10476440,tt10902598,tt5639802,tt9634958
tt9636294|Haunted Cries|Haunted Cries|2019|\N|Horror|4.5|15|actor|Father Vincent|Garie Lewis|\N|\N|actor|tt9815010,tt9826964,tt2640950,tt9636294
tt9643542|Me and the Devil|Me and the Devil|2019|88|Horror|4.0|11|actor|Signor X|Vittorio Boscolo|\N|\N|actor,producer|tt4656810,tt4654744,tt3682192,tt4486868
tt9664948|Apparitions|Apparitions|2021|85|Horror|3.4|267|actress|Jane Wilkes|Perri Cummings|\N|\N|writer,actress,producer|tt5585580,tt2375720,tt7477206,tt9664948
tt9668564|Sir-Ayet|Sir-Ayet|2019|95|Horror|2.9|176|actress|Gizem|Aydan Akboga|\N|\N|actress|tt10955864,tt8653902,tt6051216,tt14473896
tt9670302|Karma Chakra|Karma Chakra|2019|\N|Horror|7.5|18|actress|\N|Komal Chandel|\N|\N|actress|tt9670302
tt9670892|Horrors of the PNW VI|Horrors of the PNW VI|2019|\N|Horror|2.5|13|actress|Mother|Barbara Magnolfi|1955|\N|actress|tt0073406,tt0078300,tt0076786,tt9670892
tt9677100|Soul Reaper|Soul Reaper|2019|84|Horror|2.3|524|actor|Zombie Sailor|Harrison J. Cole|\N|\N|actor,writer|tt8544172,tt8595584,tt13574266,tt9677100
tt9680126|Blood Spirit|Blood Spirit|2020|77|Horror|3.4|37|actress|Cassie|Ayvianna Snow|\N|\N|actress|tt14812244,tt11366674,tt22643636,tt8622232
tt9684758|The Dark Hare|The Dark Hare|2018|82|Horror|8.3|11|actress|Lora|Lora Glassman|\N|\N|actress|tt2642904,tt6324330,tt9684758,tt10160936
tt9692366|Manhunt|Manhunt|2019|105|Horror|5.2|9|actor|Tommy|Adam Behan|\N|\N|stunts,actor|tt11311302,tt5056470,tt2328900,tt9140554
tt9695462|Undead Silence|Undead Silence|2016|93|Horror|7.6|11|actor|Cleason|Laramie Patrick|\N|\N|actor|tt9695462
tt9703612|Tez: 13. Gece|Tez: 13. Gece|2019|\N|Horror|6.5|39|actor|\N|Huseyin Yaman|\N|\N|actor|tt9703612,tt7000374,tt2145623
tt9728306|The Stranger|The Stranger|2022|79|Horror|8.0|44|actor|Greg|Jake Francis|\N|\N|actor,producer,editor|tt6959708,tt3748528,tt9728306,tt5670764
tt9733886|They're Outside|They're Outside|2020|83|Horror|4.8|147|actress|Sandra|Emma Burdon-Sutton|\N|\N|actress,writer,soundtrack|tt5133572,tt0353256,tt0084750
tt9736774|Masked Mutilator|Masked Mutilator|2019|76|Horror|4.9|102|actor|Steve Carson|Brick Bronsky|1964|2021|actor,producer,director|tt0117609,tt0117420,tt0112685,tt2279922
tt9742952|Sangue misto|Sangue misto|2016|110|Horror|3.6|32|actress|\N|Désirée Giorgetti|1982|\N|actress,miscellaneous|tt5344186,tt14361314,tt5323494,tt2188877
tt9756082|Reva: Guna Guna|Reva: Guna Guna|2019|80|Horror|4.5|14|actress|Devi|Pamela Bowie|\N|\N|actress|tt18815600,tt13535380,tt6570798,tt11656662
tt9761572|Death Rink|Skateway Massacre|2019|74|Horror|3.3|370|actor|Mike|Alan Humphrey|\N|\N|actor,miscellaneous,producer|tt2479478,tt3397884,tt12581128,tt6984230
tt9762928|Survivorz|Survivorz|2017|\N|Horror|5.4|57|actor|Owen|Julian Seager|1970|\N|actor,stunts,producer|tt1648186,tt7529770,tt8210856,tt11311302
tt9764556|Sadako|Sadako|2019|99|Horror|4.2|852|actress|Mysterious Girl|Himeka Himejima|\N|\N|actress|tt9764556
tt9765760|Deathboard|Deathboard|2020|74|Horror|4.5|17|actor|Clark|Daniel Brooks|\N|\N|cinematographer,actor,special_effects|tt19856242,tt7472964,tt9163226,tt3120322
tt9766814|The Midwife|The Midwife|2021|83|Horror|3.9|162|actor|Charlie|Jeremy Joyce|\N|\N|actor,producer,writer|tt22462678,tt0259733,tt22460858,tt22473900
tt9770166|The Dark Cinema|The Dark Cinema|2019|100|Horror|7.1|43|actress|Riya|Riya Ray|\N|\N|actress|tt2402673,tt2608030,tt9770166,tt1833673
